 346 OH       CN                HCN      O                  1.00e-11    0.00    1000.0L  500 2500ANIST
 347 OH       CN                OCN      H                  7.00e-11    0.00       0.0L  500 2500ANIST
 348 OH       C2H2              CO       CH3                6.51e-18    4.00   -1006.0C  500 2500BNIST
 349 OH       C2H2              C2H      H2O                1.05e-13    2.68    6060.0L  300 2500ANIST
 350 OH       C2H2              CH2CO    H                  1.84e-11    0.00    5027.0L  500 2500ANIST
 351 OH       HCN               CN       H2O                1.87e-13    1.50    3887.0L  298 2840ANIST
 352 OH       HCN               CO       NH2                1.07e-13    0.00    5892.0L  500 2500ANIST
 353 OH       C2H3              C2H2     H2O                5.00e-11    0.00       0.0L   10 2500ANIST
 354 OH       CO                CO2      H                  1.17e-13    0.95     -74.0L   80 3150ANIST
 355 OH       Si                SiO      H                  2.00e-10    0.50       0.0L   10 3560A    
 356 OH       HCO               CO       H2O                1.70e-10    0.00       0.0L   10 2500ANIST
 357 OH       C2H5              C2H4     H2O                4.00e-11    0.00       0.0L   10 2500ANIST
 358 OH       C2H5              C2H6     O                  1.04e-18    8.80     250.0L  298 1500ANIST
 359 OH       NO                NO2      H                  5.20e-12    0.00   15100.0L  50341000C    
 360 OH       H2CO              HCO      H2O                2.22e-12    1.42    -416.0L  200 3000ANIST
 361 OH       H2CO              HCOOH    H                  2.00e-13    0.00       0.0M  298  298ANIST
 362 OH       HOCH              CO2      H2       H         1.80e-11    0.00       0.0M  700  700ANIST
 363 OH       HNO               NO       H2O                4.44e-12    1.37    -169.0L  298 4000ANIST
 364 OH       S                 HS       O                  6.60e-11    0.00       0.0L   10  300C    
 365 OH       S                 SO       H                  6.60e-11    0.00       0.0M  298  298ANIST
 366 OH       O2H               O2       H2O                3.66e-11   -0.13    -244.0L  200 2500ANIST
 367 OH       H2O2              O2H      H2O                5.26e-12    0.00     307.0L  200 2500ANIST
 368 OH       H2S               HS       H2O                6.30e-12    0.00      80.0M  200 2500CNIST
 369 OH       N2O               HNO      NO                 1.04e-17    4.33   12623.0C 1000 5000BNIST
 370 OH       N2O               O2H      N2                 3.70e-13    0.00    2740.0L  298 2710ANIST
 371 OH       CS                OCS      H                  9.39e-14    1.12     800.0L   26  300CLG88
 372 OH       SiO               SiO2     H                  4.00e-12    0.50       5.0C   10 2500BNIST
 373 OH       SO                SO2      H                  8.60e-11    0.00       0.0M  298  298ANIST
 374 NH3      CN                HCN      NH2                2.60e-11   -1.10       0.0M    umist95    
 375 H2O      O2H               H2O2     OH                 4.65e-11    0.00   16500.0L  300 1000ANIST
 376 C2       O2                CO2      C                  6.60e-13    0.00       0.0M  298  298ADPFR
 377 C2       O2                CO       CO                 1.83e-12    0.00       0.0M  298  298ADPFR
 378 C2       S                 CS       C                  1.73e-11    0.50       0.0L   10  300CMI84
 379 C2H      C2H2              C4H2     H                  1.31e-10    0.00     -25.0L  143 3400ANIST
 380 C2H      HCN               HC3N     H                  2.20e-12    0.00       0.0M   10  300CBH83
 381 C2H      O2                HCO      CO                 4.00e-12    0.00       0.0L   10 2500ANIST
 382 CN       CN                N2       C2                 2.66e-09    0.00   21638.0M 3800 7000ANIST
 383 CN       C2H2              HC3N     H                  2.60e-10   -0.67      30.0M   10  300ASQ93
 384 CN       C2H4              C2H3     HCN                1.25e-10    0.70      30.0M   25 2500ANIST
 385 CN       C2H4              H3C3N    H                  1.25e-10    0.70      30.0M  300 2500ANIST
 386 CN       HCO               CO       HCN                1.00e-10    0.00       0.0L   10 2500ANIST
 387 CN       NO                N2       CO                 1.79e-10    0.00    4040.0L     umist95   
 388 CN       NO                OCN      N                  1.62e-10    0.00   21205.0L  500 4430ANIST
 389 CN       H2CO              HCO      HCN                2.60e-10   -0.47     826.0L  297 2500ANIST
 390 CN       C2H6              C2H5     HCN                4.80e-12    2.08    -484.0L  185 1140ANIST
 391 CN       HNO               NO       HCN                1.50e-11    0.50       0.0L   10 2500ANIST
 392 CN       O2                NO       CO                 5.30e-13    0.00       0.0L   10  300C    
 393 CN       O2                OCN      O                  1.86e-11   -0.13     -40.0L   13 4526ANIST
 394 CN       S                 NS       C                  5.71e-11    0.50   32010.0L 106741000CMI84
 395 CN       S                 CS       N                  1.73e-11    0.50       0.0L   10  300CMI84
 396 CN       C4H2              HC5N     H                  2.00e-10    0.00       0.0L   10  300CHL90
 397 CN       C6H2              HC7N     H                  2.00e-10    0.00       0.0L   10  300CHL90
 398 CN       C8H2              HC9N     H                  2.00e-10    0.00       0.0L   10  300CHL90
 399 C2H3     O2                H2CO     HCO                2.73e-11   -1.39     510.0C  300 3500BNIST
 400 C2H3     O2                O2H      C2H2               2.16e-14    1.61    -193.0C  300 3500BNIST
 401 CO       HNO               CO2      NH                 2.94e-12    0.50       0.0M   10 1900ANIST
 402 CO       O2                CO2      O                  5.99e-12    0.00   24075.0L  300 6000ANIST
 403 CO       O2H               CO2      OH                 5.60e-10    0.00   12160.0L  250 2500ANIST
 404 CO       HS                OCS      H                  5.95e-14    1.12    8330.0M  300 2000ALG88
 405 CO       N2O               CO2      N2                 1.62e-13    0.00    8780.0M  300 2500CNIST
 406 CO       NO2               CO2      NO                 1.48e-10    0.00   17000.0M  300 2500CNIST
 407 N2       O2                N2O      O                  1.00e-10    0.00   55200.0L 184041000C    
 408 Si       O2                SiO      O                  2.70e-10    0.50       0.0M   10  300CHN79
 409 HCO      HCO               CO       CO       H2        3.63e-11    0.00       0.0M  303  376ANIST
 410 HCO      HCO               H2CO     CO                 3.00e-11    0.00       0.0L  300 2500ANIST
 411 HCO      NO                HNO      CO                 1.20e-11    0.00       0.0L  295 2500ANIST
 412 HCO      HNO               H2CO     NO                 1.00e-12    0.00    1000.0L  300 2500ANIST
 413 HCO      O2                CO2      OH                 7.60e-13    0.00       0.0M  298  298ANIST
 414 HCO      O2                O2H      CO                 1.58e-12    1.24    -353.0L  200 2500ANIST
 415 HCO      O2H               O2       H2CO               5.00e-11    0.00       0.0L  300 2500ANIST
 416 NO       NO                O2       N2                 2.51e-11    0.00   30653.0L 1573 4700ANIST
 417 NO       NO                N2O      O                  7.22e-12    0.00   33155.0L 1200 6312ANIST
 418 NO       HNO               N2O      OH                 1.41e-11    0.00   14890.0L  912 1425ANIST
 419 NO       O2                NO2      O                  2.80e-12    0.00   23400.0L  78041000C    
 420 NO       S                 NS       O                  2.94e-11    0.50   17465.0L  58241000CMI84
 421 NO       S                 SO       N                  1.75e-10    0.00   20200.0M 2420 3870ANIST
 422 NO       N2O               NO2      N2                 2.92e-13    2.23   23292.0C  300 5000BNIST
 423 H2CO     O2H               H2O2     HCO                3.30e-12    0.00    5870.0L  300 2500ANIST
 424 P        O2                PO       O                  1.00e-13    0.00       0.0M  300 2500CNIST
 425 O2       S                 SO       O                  2.28e-12    0.52       0.0L     umist95   
 426 O2       C3                CO       C2       O         1.00e-12    0.00       0.0M  298  298ADM77
 427 O2       C3                CO2      C2                 1.00e-12    0.00       0.0M  298  298ADM77
 428 O2       OCN               CO2      NO                 1.32e-12    0.00       0.0M  298  298ANIST
 429 O2       OCN               NO2      CO                 8.10e-11    0.00     773.0L   25  300C    
 430 O2       SO                SO2      O                  1.10e-14    1.89    1538.0L  200 2980ANIST
 431 S        SO                S2       O                  1.73e-11    0.50   11500.0L  38341000CMI84
 432 O2H      O2H               H2O2     O2                 3.81e-15    3.71   -1761.0L  200 1250ANIST
 433 HS       HS                H2S      S                  1.30e-11    0.00       0.0M  293 2500CNIST
 434 H        HeH+              He       H2+                9.10e-10    0.00       0.0M   1041000A7901
 435 H        CH+               C+       H2                 7.50e-10    0.00       0.0L   10  300AMS99
 436 H+       CH2               CH+      H2                 1.40e-09    0.00       0.0L   1041000C    
